x,y,t,trajectory_id
9.055710557738534,4.969015878146969,1.8181818181818181,2
9.282212798439,4.455131950712401,1.9191919191919191,2
9.352095615883243,4.6737657705582345,2.0202020202020203,2
9.466451592846948,4.512799779150404,2.121212121212121,2
9.649796556078485,4.216255114317681,2.2222222222222223,2
9.878710267898693,3.832098306060854,2.323232323232323,2
9.965708753789716,3.7459362178353297,2.4242424242424243,2
9.870698459711383,3.65828939469698,2.525252525252525,2
9.905611471368886,3.3433715171821765,2.6262626262626263,2
10.094904239153545,3.0404884073838727,2.727272727272727,2
9.976434291129486,2.879423911892861,2.8282828282828283,2
9.961048976574887,2.766338900115461,2.929292929292929,2
10.041324680791856,2.457620684256515,3.0303030303030303,2
9.787749854536086,2.1181726667324803,3.131313131313131,2
9.89745533869017,1.8204946828374282,3.2323232323232323,2
9.571334334478426,1.6443690061867842,3.3333333333333335,2
9.565191783483739,1.5451839106803975,3.4343434343434343,2
9.380197691067357,1.0896690848718122,3.5353535353535355,2
8.971404619751494,0.7746177396309595,3.6363636363636362,2
8.586030711538756,0.7544096948086911,3.7373737373737375,2
8.395964359065356,0.5247662873717629,3.8383838383838382,2
8.13095804895077,0.2479705913023193,3.9393939393939394,2
7.767763041320184,0.06775782990729855,4.040404040404041,2
7.792657817367434,-0.21868680617653385,4.141414141414141,2
7.262773833241382,-0.556632182915297,4.242424242424242,2
6.9287234938692635,-0.5927085934073465,4.343434343434343,2
6.5571696514684525,-0.8847392459128984,4.444444444444445,2
6.1487341045182085,-1.233264221495994,4.545454545454545,2
5.85876503815809,-1.428303891653578,4.646464646464646,2
5.573364142823876,-1.6358533084294171,4.747474747474747,2
4.766872124248533,-1.944159232759665,4.848484848484849,2
4.54366011005801,-1.9918529278208414,4.94949494949495,2
4.030631078544754,-2.4510312843143693,5.05050505050505,2
3.462037751621216,-2.546847698996133,5.151515151515151,2
3.1276389630156802,-2.8484551352703646,5.252525252525253,2
2.598026459273977,-3.0208562316890455,5.353535353535354,2
2.2437525953115665,-3.280342152650075,5.454545454545454,2
1.643357662426604,-3.595360633812215,5.555555555555555,2
0.9860554443366291,-3.727326613463271,5.656565656565657,2
0.5248815774102547,-3.9163538989533992,5.757575757575758,2
0.26174387983398845,-4.155858931037107,5.858585858585858,2
-0.243484280418991,-4.267933772548347,5.959595959595959,2
-0.9367688266105769,-4.491793714851941,6.0606060606060606,2
-1.472645117502578,-4.59998179002864,6.161616161616162,2
-1.8114295157261986,-4.930972483444371,6.262626262626262,2
-2.310101574138238,-5.320360624408686,6.363636363636363,2
-2.907662047696481,-5.369902762214288,6.4646464646464645,2
-3.3921646917730306,-5.25017132988075,6.565656565656566,2
-3.848885557338939,-5.70822159516808,6.666666666666667,2
-4.385493220690936,-6.022210779563251,6.767676767676767,2
-4.6633318112078905,-6.107349166708645,6.8686868686868685,2
-5.17935019405904,-6.090643587435238,6.96969696969697,2
-5.527200974849156,-6.303904070289843,7.070707070707071,2
-5.951257753560248,-6.4221951367632135,7.171717171717171,2
-6.425625680419313,-6.75573373678689,7.2727272727272725,2
-6.713853502120024,-6.825392765361113,7.373737373737374,2
-7.13721043410564,-6.739031358047746,7.474747474747475,2
-7.539232637975263,-7.014271024681802,7.575757575757575,2
-7.949854572950345,-7.184602404940532,7.6767676767676765,2
-8.023068692299315,-7.263896213051981,7.777777777777778,2
-8.390606551618204,-7.37066324647259,7.878787878787879,2
-8.758924100727437,-7.38506298851204,7.979797979797979,2
-9.020572023769514,-7.57137269634291,8.080808080808081,2
-9.200155228142657,-7.581270298204549,8.181818181818182,2
-9.272054029437154,-7.669692279651479,8.282828282828282,2
-9.562376251624368,-7.599443390802074,8.383838383838384,2
-9.797337673218449,-7.759387208073722,8.484848484848484,2
-9.582581706634802,-7.813899679978278,8.585858585858587,2
-9.778283085628749,-7.898092492167385,8.686868686868687,2
-9.707570802653136,-7.787998277046469,8.787878787878787,2
-10.00039766749704,-7.99854965618239,8.88888888888889,2
-10.06976215168173,-8.058129533521768,8.98989898989899,2
-9.776404343933498,-7.9062209220063115,9.09090909090909,2
-10.062043437304139,-8.004227336070553,9.191919191919192,2
-9.940611742793525,-8.00488529652502,9.292929292929292,2
-9.782370761073643,-8.037804473615365,9.393939393939394,2
-9.532857485233162,-8.076804847482316,9.494949494949495,2
-9.533529779937103,-7.82730767315489,9.595959595959595,2
-9.39995736835554,-7.872452497357866,9.696969696969697,2
-9.311954751523253,-7.714793717791407,9.797979797979798,2
-9.10069820448796,-7.876955552676075,9.8989898989899,2
-8.973964938004492,-7.604879368310378,10.0,2
2.2026563530757572,8.048592712427546,0.0,3
2.6591691605069636,7.823833845417966,0.10101010101010101,3
2.9198797610915226,7.914259329713941,0.20202020202020202,3
3.792808504196561,7.678876310550102,0.30303030303030304,3
4.274561810175892,7.685235671354434,0.40404040404040403,3
4.498853660275376,7.720908944655188,0.5050505050505051,3
4.969118533358051,7.617452712602689,0.6060606060606061,3
5.362711311881622,7.250254216882435,0.7070707070707071,3
5.871859709826541,7.261210589565364,0.8080808080808081,3
6.303813730991391,7.306621512027567,0.9090909090909091,3
6.540321317104592,7.149121055272742,1.0101010101010102,3
6.913119374589046,7.170065872917674,1.1111111111111112,3
7.215501221788949,7.011308697844066,1.2121212121212122,3
7.7594785146712075,6.929849821600932,1.3131313131313131,3
7.991582631462432,6.794576320599427,1.4141414141414141,3
8.152588238188072,6.644879885808324,1.5151515151515151,3
8.810682301555804,6.306567640916855,1.6161616161616161,3
8.808886365694603,6.310339469837824,1.7171717171717171,3
9.055732196894768,6.212694450916552,1.8181818181818181,3
9.382416187144708,6.17249849657284,1.9191919191919191,3
9.49191974295646,5.967232108306693,2.0202020202020203,3
9.647616632402226,5.795865260283575,2.121212121212121,3
9.936600357402526,5.524921180956764,2.2222222222222223,3
9.742256643859095,5.2340902938608975,2.323232323232323,3
9.928345544418374,5.212660752242937,2.4242424242424243,3
9.914043946268484,5.028738011268798,2.525252525252525,3
9.895525158470795,4.796376062209363,2.6262626262626263,3
9.919672815939245,4.627452242643805,2.727272727272727,3
9.793375050440101,4.310016843903741,2.8282828282828283,3
9.688362399224648,4.197905724799016,2.929292929292929,3
9.814379693821113,3.893608366797925,3.0303030303030303,3
9.73616288440115,3.868862477576311,3.131313131313131,3
9.604392661098245,3.646562621724873,3.2323232323232323,3
9.493656638096668,3.3260979981648315,3.3333333333333335,3
9.2945775001176,2.992047476048767,3.4343434343434343,3
9.19395294972061,2.8750674959070195,3.5353535353535355,3
8.871239952990127,2.696604785175486,3.6363636363636362,3
8.722678618790633,2.332380470181563,3.7373737373737375,3
8.36384620393604,2.311117397394234,3.8383838383838382,3
8.080023396686666,2.0015392283816387,3.9393939393939394,3
7.860032287027074,1.641547820997514,4.040404040404041,3
7.603233251669261,1.4542027414639576,4.141414141414141,3
7.151203246562479,1.1961974799494945,4.242424242424242,3
6.683259282631895,0.9179123077759676,4.343434343434343,3
6.253799654510893,0.8796217166851159,4.444444444444445,3
5.9643900727805725,0.6631677123956978,4.545454545454545,3
5.605756504011428,0.11589040242026558,4.646464646464646,3
5.096786673107981,-0.1967776954967513,4.747474747474747,3
4.832715351186608,-0.35480371899172286,4.848484848484849,3
4.4140698387825115,-0.38529530126751826,4.94949494949495,3
3.9135778645228605,-0.696915732302477,5.05050505050505,3
3.4577605459346406,-0.8375630401363915,5.151515151515151,3
2.9077287249549966,-1.2033575335425573,5.252525252525253,3
2.357587640976887,-1.4604734298604927,5.353535353535354,3
2.009200395875163,-1.6997464836266984,5.454545454545454,3
1.3489137279894643,-1.7361655384993797,5.555555555555555,3
1.0622437743029585,-2.0907057735951495,5.656565656565657,3
0.44115360585871954,-2.4187566559044686,5.757575757575758,3
0.10607676969207179,-2.6708324776246735,5.858585858585858,3
-0.6855992938697282,-2.892313161001547,5.959595959595959,3
-1.1374805380714181,-2.887571501938245,6.0606060606060606,3
-1.6408870788880645,-3.170965557716415,6.161616161616162,3
-1.9771676175099124,-3.4030639190227325,6.262626262626262,3
-2.673864761950122,-3.6978084895834638,6.363636363636363,3
-2.8854389196731964,-3.8568570563060836,6.4646464646464645,3
-3.6455562362308194,-4.2079010327017174,6.565656565656566,3
-4.022927244275291,-4.271973157415992,6.666666666666667,3
-4.460282250781599,-4.452242016066715,6.767676767676767,3
-4.741018433854794,-4.584823732673131,6.8686868686868685,3
-5.408656771997724,-4.905439908473122,6.96969696969697,3
-5.7844535189869895,-5.160287927140834,7.070707070707071,3
-6.15947972504874,-5.140765279059847,7.171717171717171,3
-6.5121349923492335,-5.5288909918570885,7.2727272727272725,3
-6.8802760597459365,-5.666765411511988,7.373737373737374,3
-7.194309165278147,-5.7728328930523265,7.474747474747475,3
-7.6942113277014075,-6.174547259632784,7.575757575757575,3
-8.01092461818997,-6.028314501859437,7.6767676767676765,3
-8.15883713672237,-6.319740795562359,7.777777777777778,3
-8.42007180915094,-6.351695247891688,7.878787878787879,3
-8.79642114807224,-6.763819501849814,7.979797979797979,3
-9.089230217570838,-6.805656793077474,8.080808080808081,3
-9.28639551273215,-6.835409622993874,8.181818181818182,3
-9.296661105793088,-6.869192277132481,8.282828282828282,3
-9.683497739875952,-7.132312554167666,8.383838383838384,3
-9.835850784245052,-7.101943026806031,8.484848484848484,3
-9.798186639153382,-7.269948825600676,8.585858585858587,3
-9.988978773620829,-7.283076611022047,8.686868686868687,3
-9.970289260723149,-7.51986367333806,8.787878787878787,3
-9.979076682679331,-7.539001734816829,8.88888888888889,3
-10.062207114541357,-7.622369022002437,8.98989898989899,3
-9.878077575721383,-7.709198881277881,9.09090909090909,3
-9.876621143191759,-7.823473517827167,9.191919191919192,3
-9.77514465839269,-7.768842597941422,9.292929292929292,3
-9.885359565580552,-7.8471258352168505,9.393939393939394,3
-9.635784348277658,-7.884670084953654,9.494949494949495,3
-9.46663461456344,-8.019779364249807,9.595959595959595,3
-9.381651808208419,-7.978285764217637,9.696969696969697,3
-9.084367914540122,-8.024231612366425,9.797979797979798,3
-9.04760993526196,-8.086405729648122,9.8989898989899,3
-8.690012159660599,-8.191322327508875,10.0,3
5.631841813017254,6.36561789609187,0.0,4
5.958065027412037,6.393658939838085,0.10101010101010101,4
6.614195819572565,6.186417597389087,0.20202020202020202,4
6.8396025322057445,5.95868066085568,0.30303030303030304,4
7.359710226292509,5.758916980260425,0.40404040404040403,4
7.575814799839684,5.707674608190483,0.5050505050505051,4
7.84670208400563,5.550999796175296,0.6060606060606061,4
8.294701379801499,5.302058598676748,0.7070707070707071,4
8.38689959920971,5.158095335713695,0.8080808080808081,4
8.8066266033669,4.83594406425711,0.9090909090909091,4
8.785810986271361,4.787089962853961,1.0101010101010102,4
9.285101711799848,4.608362208373683,1.1111111111111112,4
9.287940062873101,4.25287130178912,1.2121212121212122,4
9.531202481409919,4.065278195780804,1.3131313131313131,4
9.561918665991275,3.860705270915913,1.4141414141414141,4
9.790129434454867,3.723611659020607,1.5151515151515151,4
9.726254558259885,3.5952001911199307,1.6161616161616161,4
10.046613964079873,3.2876254304427115,1.7171717171717171,4
9.887073240123518,2.922651321316732,1.8181818181818181,4
10.206843596312762,2.870352378269218,1.9191919191919191,4
9.916367744465926,2.481147776338565,2.0202020202020203,4
9.942952092749625,2.2489123837683533,2.121212121212121,4
9.99763164329801,2.228233843379933,2.2222222222222223,4
9.991175414531954,1.9596662744094178,2.323232323232323,4
9.817541245773972,1.4351942980429466,2.4242424242424243,4
9.581742515165129,1.5023242957918037,2.525252525252525,4
9.596436296085148,1.1341453510087052,2.6262626262626263,4
9.456896119744446,0.8410469226839721,2.727272727272727,4
8.983523254230574,0.9050889853154473,2.8282828282828283,4
8.51164465307354,0.363055167965794,2.929292929292929,4
8.464867654607316,0.27649436437336555,3.0303030303030303,4
8.092467696100915,0.041090265926137626,3.131313131313131,4
7.969287307975614,-0.21326866584064968,3.2323232323232323,4
7.749983297391989,-0.611183140420259,3.3333333333333335,4
7.269226999044129,-0.662884751185683,3.4343434343434343,4
6.91011424113144,-0.9540851856966808,3.5353535353535355,4
6.577949959988665,-1.2608842373742601,3.6363636363636362,4
6.315700964966256,-1.556152551520824,3.7373737373737375,4
5.648947239052967,-1.8996156605314214,3.8383838383838382,4
5.301985429309793,-2.050154564385493,3.9393939393939394,4
5.198027938145801,-2.1375515394991935,4.040404040404041,4
4.35302113575902,-2.421052895333339,4.141414141414141,4
4.15206560960169,-2.717502843964503,4.242424242424242,4
3.5018739972690707,-2.8517612964147308,4.343434343434343,4
3.264959612319098,-3.207877094227725,4.444444444444445,4
2.763896012583683,-3.401425008757183,4.545454545454545,4
2.1192662526914443,-3.498524206095885,4.646464646464646,4
1.6165094678918648,-3.84843208529354,4.747474747474747,4
1.1587559663327158,-4.011389053704514,4.848484848484849,4
0.7233932280792356,-4.243848099999911,4.94949494949495,4
0.11016040966713968,-4.494240094627351,5.05050505050505,4
-0.3048609740763194,-4.632908713907178,5.151515151515151,4
-0.9105733657975007,-4.745635735094299,5.252525252525253,4
-1.3677305887001214,-4.984713748156117,5.353535353535354,4
-1.9368931976471249,-5.255971970314389,5.454545454545454,4
-2.1654085759260853,-5.281983697667782,5.555555555555555,4
-2.750379097474912,-5.369891621726067,5.656565656565657,4
-3.1370984223348817,-5.694815644256096,5.757575757575758,4
-3.7799770803774835,-5.84311431789926,5.858585858585858,4
-4.228443699209279,-6.007264408785681,5.959595959595959,4
-4.751769922410767,-6.1747905395287095,6.0606060606060606,4
-5.045844800400018,-6.2774171305825215,6.161616161616162,4
-5.408710150833047,-6.410533848924179,6.262626262626262,4
-5.973430024546297,-6.617784565038331,6.363636363636363,4
-6.498174715241501,-6.751276800599319,6.4646464646464645,4
-6.707436964396689,-6.761494363908486,6.565656565656566,4
-7.312683545396884,-7.051842253655269,6.666666666666667,4
-7.417116237222677,-7.25564846001343,6.767676767676767,4
-7.884864230775925,-7.149779204221189,6.8686868686868685,4
-8.080231051601684,-7.464385505965403,6.96969696969697,4
-8.251495725883995,-7.350571049798195,7.070707070707071,4
-8.758985457223588,-7.409851851857556,7.171717171717171,4
-8.746965530397262,-7.673263879585934,7.2727272727272725,4
-9.123494155669006,-7.875048185846088,7.373737373737374,4
-9.379100255573443,-7.914979717170603,7.474747474747475,4
-9.373790118143582,-7.551115576960584,7.575757575757575,4
-9.537019374656252,-7.785586481641417,7.6767676767676765,4
-9.7131258826418,-7.963302034576132,7.777777777777778,4
-9.935489217359093,-7.813981792393523,7.878787878787879,4
-9.784982745680386,-8.12898183704814,7.979797979797979,4
-9.929667032238369,-7.881681609885775,8.080808080808081,4
-10.005572758543579,-7.826202487584195,8.181818181818182,4
-9.917869823770632,-8.119083460241367,8.282828282828282,4
-10.092430516755124,-7.840812878906672,8.383838383838384,4
-9.850830772542883,-7.997007189438495,8.484848484848484,4
-9.95560594244884,-8.050681983822903,8.585858585858587,4
-9.89073736630294,-7.988124418685251,8.686868686868687,4
-9.592664089639863,-7.824745021543642,8.787878787878787,4
-9.338005116110331,-7.931641152461942,8.88888888888889,4
-9.375691689078069,-7.928739961644619,8.98989898989899,4
-9.076016883469736,-7.815072891816657,9.09090909090909,4
-8.783257665081933,-7.699815068863688,9.191919191919192,4
-8.488707995758585,-7.594893104367799,9.292929292929292,4
-8.27313712278824,-7.518411350862696,9.393939393939394,4
-8.020501885676085,-7.489576468257435,9.494949494949495,4
-7.763451940870713,-7.459525592785609,9.595959595959595,4
-7.550563493121103,-7.256988041009056,9.696969696969697,4
-7.103018934667157,-7.325103623578173,9.797979797979798,4
-6.783034137424068,-7.084715168801525,9.8989898989899,4
-6.312462742091675,-7.056011159780356,10.0,4
2.121510169420486,4.564320093015495,0.0,5
2.7380392929946975,4.6904873554830875,0.10101010101010101,5
